TimeStamp	FrameNumber	T10.PosX	T10.PosY	T10.PosZ	SACR.PosX	SACR.PosY	SACR.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	LASIS.PosX	LASIS.PosY	LASIS.PosZ	RASIS.PosX	RASIS.PosY	RASIS.PosZ	LPSIS.PosX	LPSIS.PosY	LPSIS.PosZ	RPSIS.PosX	RPSIS.PosY	RPSIS.PosZ	LGTRO.PosX	LGTRO.PosY	LGTRO.PosZ	FLTHI.PosX	FLTHI.PosY	FLTHI.PosZ	LLEK.PosX	LLEK.PosY	LLEK.PosZ	LATI.PosX	LATI.PosY	LATI.PosZ	LLM.PosX	LLM.PosY	LLM.PosZ	LHEE.PosX	LHEE.PosY	LHEE.PosZ	LTOE.PosX	LTOE.PosY	LTOE.PosZ	LMT5.PosX	LMT5.PosY	LMT5.PosZ	RGTRO.PosX	RGTRO.PosY	RGTRO.PosZ	FRTHI.PosX	FRTHI.PosY	FRTHI.PosZ	RLEK.PosX	RLEK.PosY	RLEK.PosZ	RATI.PosX	RATI.PosY	RATI.PosZ	RLM.PosX	RLM.PosY	RLM.PosZ	RHEE.PosX	RHEE.PosY	RHEE.PosZ	RTOE.PosX	RTOE.PosY	RTOE.PosZ	RMT5.PosX	RMT5.PosY	RMT5.PosZ	pelvis.PosX	pelvis.PosY	pelvis.PosZ	pelvis.RotX	pelvis.RotY	pelvis.RotZ	thorax.PosX	thorax.PosY	thorax.PosZ	thorax.RotX	thorax.RotY	thorax.RotZ	spine.PosX	spine.PosY	spine.PosZ	spine.RotX	spine.RotY	spine.RotZ	pelvislegs.PosX	pelvislegs.PosY	pelvislegs.PosZ	pelvislegs.RotX	pelvislegs.RotY	pelvislegs.RotZ	lfemur.PosX	lfemur.PosY	lfemur.PosZ	lfemur.RotX	lfemur.RotY	lfemur.RotZ	ltibia.PosX	ltibia.PosY	ltibia.PosZ	ltibia.RotX	ltibia.RotY	ltibia.RotZ	lfoot.PosX	lfoot.PosY	lfoot.PosZ	lfoot.RotX	lfoot.RotY	lfoot.RotZ	ltoes.PosX	ltoes.PosY	ltoes.PosZ	ltoes.RotX	ltoes.RotY	ltoes.RotZ	rfemur.PosX	rfemur.PosY	rfemur.PosZ	rfemur.RotX	rfemur.RotY	rfemur.RotZ	rtibia.PosX	rtibia.PosY	rtibia.PosZ	rtibia.RotX	rtibia.RotY	rtibia.RotZ	rfoot.PosX	rfoot.PosY	rfoot.PosZ	rfoot.RotX	rfoot.RotY	rfoot.RotZ	rtoes.PosX	rtoes.PosY	rtoes.PosZ	rtoes.RotX	rtoes.RotY	rtoes.RotZ	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ	Channel1.Anlg	Channel2.Anlg	Channel3.Anlg	Channel4.Anlg	Channel5.Anlg	Channel6.Anlg	Channel7.Anlg	Channel8.Anlg	Channel9.Anlg	Channel10.Anlg	Channel11.Anlg	Channel12.Anlg	Channel13.Anlg	Channel14.Anlg	Channel15.Anlg	Channel16.Anlg
1672.473054	  170077	-0.056316	1.236342	-0.118008	-0.027518	1.163147	-0.144142	-0.054062	1.128575	-0.473419	-0.014320	1.309699	-0.439491	-0.029253	1.451700	-0.421898	-0.211016	1.056360	-0.354300	0.119329	1.052060	-0.354882	-0.128123	1.141573	-0.149368	0.056221	1.120202	-0.148708	-0.212318	1.111653	-0.370143	-0.253744	0.793411	-0.300735	-0.225534	0.550940	-0.223899	-0.228969	0.389764	-0.139445	-0.174975	0.096812	-0.030850	-0.117758	0.039147	0.042543	-0.156945	0.030502	-0.248209	-0.229483	0.033900	-0.209038	0.131096	1.113133	-0.347516	0.168557	0.772290	-0.354117	0.162940	0.552607	-0.378395	0.151143	0.357821	-0.389448	0.115833	0.089116	-0.432487	0.037376	0.018758	-0.394933	0.125669	0.071527	-0.671838	0.187457	0.038699	-0.601475	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.188298	0.000000	-0.163095	154.649841	878.780823	-136.572250	143.324432	-29.009233	-165.472244	0.056154	0.000000	-0.453932	4.240643	232.449173	-24.479631	105.516167	-0.883602	13.052905	0.530858	0.888817	0.375955	0.051711	0.134631	-0.147527	0.050668	0.402911	0.015936	-0.015806	0.007457	0.026559	0.000000	0.000000	0.000000	0.000000
1672.483064	  170078	-0.052660	1.234582	-0.120568	-0.023294	1.161516	-0.147628	-0.053332	1.128026	-0.475992	-0.012906	1.309944	-0.441165	-0.027447	1.451797	-0.422781	-0.208735	1.055615	-0.355893	0.120197	1.050505	-0.359448	-0.124431	1.140318	-0.151621	0.060267	1.119305	-0.151917	-0.216984	1.114818	-0.367577	-0.252060	0.792961	-0.302576	-0.222277	0.549753	-0.226306	-0.228205	0.390249	-0.138209	-0.175193	0.098130	-0.025930	-0.117643	0.040478	0.047735	-0.156897	0.030912	-0.242554	-0.228712	0.033624	-0.203615	0.133194	1.112540	-0.351221	0.172198	0.768289	-0.359352	0.164056	0.550474	-0.376131	0.152063	0.354812	-0.385590	0.116252	0.087654	-0.430133	0.034422	0.021979	-0.387972	0.126972	0.063373	-0.667902	0.189068	0.033637	-0.597654	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.192009	0.000000	-0.180792	130.281387	870.355164	-128.447662	157.353210	-28.878538	-167.115875	0.068449	0.000000	-0.476963	-36.213612	299.099487	11.683174	142.659286	10.040152	20.473167	0.532994	0.903465	0.340860	0.035231	0.121508	-0.137151	0.046396	0.513384	0.042181	0.024172	0.002880	-0.006705	0.000000	0.000000	0.000000	0.000000
1672.493144	  170079	-0.048552	1.232733	-0.123393	-0.019826	1.160524	-0.149723	-0.050986	1.127438	-0.478382	-0.011403	1.310773	-0.443348	-0.025563	1.451973	-0.423660	-0.206224	1.054945	-0.357443	0.123588	1.050310	-0.362332	-0.121108	1.139258	-0.153554	0.063722	1.118663	-0.155085	-0.207374	1.109126	-0.373852	-0.251023	0.792569	-0.303741	-0.221821	0.550495	-0.224916	-0.227449	0.391175	-0.137265	-0.175460	0.100096	-0.021042	-0.118060	0.043173	0.053169	-0.157459	0.030657	-0.236803	-0.229949	0.034096	-0.197776	0.135417	1.111941	-0.354799	0.174283	0.766773	-0.359642	0.165451	0.548361	-0.374136	0.153205	0.352629	-0.381588	0.115886	0.087153	-0.427763	0.036368	0.021299	-0.385331	0.125589	0.057188	-0.665722	0.189507	0.030814	-0.594182	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.190101	0.000000	-0.175625	156.935562	848.251343	-152.054306	148.973984	-35.873695	-161.253662	0.075533	0.000000	-0.507554	-87.401382	373.298523	-41.984650	189.468979	33.862511	28.196316	0.520787	0.869896	0.344217	0.042861	0.147143	-0.163701	0.015573	0.659563	0.065984	0.074221	0.003795	0.047922	0.000000	0.000000	0.000000	0.000000
1672.502994	  170080	-0.045103	1.231073	-0.125749	-0.015873	1.159722	-0.151504	-0.049086	1.126490	-0.481160	-0.010593	1.311365	-0.445136	-0.023913	1.452276	-0.424599	-0.203501	1.054335	-0.359328	0.126459	1.049601	-0.365383	-0.117489	1.138139	-0.155785	0.067775	1.118169	-0.158284	-0.206092	1.109377	-0.374280	-0.249469	0.792229	-0.305810	-0.220180	0.550270	-0.226099	-0.226999	0.391881	-0.137314	-0.175859	0.102107	-0.016444	-0.118191	0.045951	0.058115	-0.156186	0.030839	-0.231047	-0.230287	0.034128	-0.192138	0.137742	1.111644	-0.358508	0.176324	0.765164	-0.359535	0.166878	0.546370	-0.372218	0.154148	0.350891	-0.378014	0.115616	0.085982	-0.425746	0.036268	0.021877	-0.380411	0.123816	0.050966	-0.661871	0.188245	0.029694	-0.590421	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.193124	0.000000	-0.164691	133.494308	821.805969	-137.495804	135.343643	-26.051674	-158.710541	0.078245	0.000000	-0.489229	-60.087410	460.750946	-80.332832	225.412537	28.896118	36.051575	0.511327	0.825646	0.342386	0.042555	0.117846	-0.147832	0.031747	0.806048	0.080328	0.044619	0.006236	0.085763	0.000000	0.000000	0.000000	0.000000
1672.513128	  170081	-0.041342	1.229836	-0.127985	-0.012232	1.158921	-0.154096	-0.047307	1.125571	-0.483959	-0.009964	1.312242	-0.447232	-0.022053	1.452578	-0.425190	-0.200418	1.053611	-0.361129	0.129160	1.049185	-0.369087	-0.113382	1.137424	-0.157833	0.071741	1.117857	-0.161147	-0.209055	1.112068	-0.373790	-0.248103	0.792079	-0.308346	-0.218530	0.550016	-0.228057	-0.226749	0.392947	-0.137574	-0.176621	0.104387	-0.012056	-0.118607	0.049602	0.063337	-0.156352	0.030862	-0.225276	-0.230377	0.034083	-0.186527	0.140501	1.111310	-0.361697	0.177888	0.764228	-0.358632	0.168670	0.544825	-0.371204	0.154736	0.349314	-0.375348	0.114714	0.085233	-0.422255	0.034545	0.023764	-0.373523	0.122920	0.046282	-0.658352	0.186774	0.028885	-0.586030	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.192538	0.000000	-0.149625	110.996941	776.892822	-124.519897	116.242264	-17.773932	-149.581055	0.069300	0.000000	-0.453842	-71.907059	577.350403	-124.239243	262.025665	24.689400	40.010609	0.478368	0.763390	0.344827	0.040419	0.091601	-0.133794	0.083627	0.988238	0.081243	0.028140	0.034007	0.129098	0.000000	0.000000	0.000000	0.000000
1672.523027	  170082	-0.037073	1.227922	-0.130647	-0.008709	1.158586	-0.156225	-0.044435	1.124923	-0.486807	-0.008973	1.312916	-0.449633	-0.020398	1.452918	-0.426208	-0.197618	1.053031	-0.362973	0.132241	1.049068	-0.371897	-0.110092	1.136657	-0.159858	0.075091	1.118043	-0.163938	-0.206751	1.111271	-0.375212	-0.246882	0.791847	-0.311237	-0.215705	0.548737	-0.232666	-0.226733	0.394016	-0.138220	-0.176900	0.107021	-0.008357	-0.118792	0.053412	0.068196	-0.156789	0.030897	-0.219942	-0.230580	0.033972	-0.181059	0.143187	1.110916	-0.365108	0.180285	0.762543	-0.359860	0.170006	0.543920	-0.369209	0.155165	0.348563	-0.373129	0.113790	0.084915	-0.417760	0.034217	0.023658	-0.368165	0.124228	0.046183	-0.651658	0.187176	0.028740	-0.580431	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.195046	0.000000	-0.156564	123.118637	726.440063	-155.237793	113.734222	-30.024158	-141.689392	0.071274	0.000000	-0.451763	-45.902454	677.888794	-182.862320	306.245239	30.891247	48.315628	0.460667	0.712425	0.313700	0.029738	0.118151	-0.166753	0.095529	1.165850	0.090704	0.016238	0.021190	0.187692	0.000000	0.000000	0.000000	0.000000
1672.533087	  170083	-0.033072	1.226562	-0.133423	-0.005528	1.158237	-0.157909	-0.042748	1.124749	-0.489107	-0.007501	1.313641	-0.452102	-0.018351	1.453411	-0.427102	-0.194435	1.052782	-0.364936	0.135417	1.049147	-0.374375	-0.106934	1.136481	-0.161332	0.078208	1.118087	-0.166327	-0.203539	1.110819	-0.376859	-0.245158	0.791752	-0.315296	-0.216134	0.549320	-0.233761	-0.227880	0.395217	-0.139300	-0.178397	0.109947	-0.004145	-0.119421	0.057922	0.072844	-0.156862	0.030887	-0.214413	-0.230914	0.033961	-0.175658	0.146324	1.111030	-0.367792	0.182001	0.762198	-0.358517	0.170966	0.543142	-0.367615	0.156267	0.347824	-0.372274	0.113722	0.084710	-0.412781	0.033866	0.023495	-0.362991	0.124419	0.045706	-0.646038	0.187507	0.028468	-0.574699	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.193656	0.000000	-0.171411	111.861626	675.300720	-134.554596	115.753708	-27.722345	-130.776093	0.073473	0.000000	-0.472295	-39.264351	754.766296	-129.684601	356.472260	29.307850	55.455009	0.422520	0.682518	0.276468	0.026381	0.108386	-0.144170	0.091257	1.311114	0.108404	0.018679	0.007152	0.137338	0.000000	0.000000	0.000000	0.000000
1672.543136	  170084	-0.029759	1.226031	-0.135063	-0.002418	1.158293	-0.159548	-0.038604	1.124566	-0.491653	-0.004960	1.314174	-0.455346	-0.016444	1.454014	-0.428112	-0.190609	1.052123	-0.367221	0.138574	1.049937	-0.376710	-0.104009	1.136329	-0.163148	0.081230	1.118934	-0.168633	-0.200628	1.110562	-0.378680	-0.245293	0.792457	-0.318202	-0.215938	0.549301	-0.237296	-0.228937	0.396657	-0.140698	-0.179114	0.113606	-0.000730	-0.119775	0.063312	0.077238	-0.157178	0.030890	-0.208928	-0.230579	0.033694	-0.170446	0.149713	1.111641	-0.370075	0.183993	0.761946	-0.358583	0.172056	0.542589	-0.366678	0.157599	0.347959	-0.370680	0.114244	0.084781	-0.407383	0.033912	0.023521	-0.357561	0.123242	0.044819	-0.641807	0.186891	0.028597	-0.569683	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.191677	0.000000	-0.162222	98.082115	620.559814	-146.394180	100.668243	-25.403276	-118.947281	0.072209	0.000000	-0.470903	-36.796360	790.152039	-178.595795	372.085144	25.463293	57.055737	0.382848	0.616905	0.270975	0.021193	0.096484	-0.156682	0.092783	1.377947	0.110540	-0.000852	0.026073	0.184640	0.000000	0.000000	0.000000	0.000000
1672.553025	  170085	-0.026352	1.225871	-0.136441	0.000129	1.159060	-0.161302	-0.035752	1.124882	-0.493641	-0.003645	1.316009	-0.458694	-0.014489	1.454919	-0.428705	-0.193991	1.055556	-0.363255	0.141490	1.050995	-0.378992	-0.101404	1.136340	-0.164754	0.083881	1.119787	-0.170524	-0.196610	1.110162	-0.380167	-0.243013	0.792437	-0.322095	-0.216322	0.549305	-0.241483	-0.230004	0.398585	-0.143066	-0.180125	0.117869	0.002507	-0.120160	0.069788	0.081116	-0.157411	0.030914	-0.203451	-0.230675	0.033690	-0.165163	0.153066	1.112199	-0.372407	0.186239	0.762923	-0.359777	0.172561	0.543088	-0.365759	0.159143	0.348362	-0.368374	0.114001	0.084747	-0.402031	0.034045	0.023471	-0.351681	0.123403	0.044955	-0.636009	0.187017	0.028300	-0.563967	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.192872	0.000000	-0.155572	62.158833	552.266968	-133.724716	85.917038	-13.372416	-106.516701	0.072118	0.000000	-0.463517	-72.976753	789.844055	-171.460571	366.106476	40.169941	56.962360	0.337987	0.542748	0.249307	0.016615	0.056506	-0.142339	0.098886	1.364825	0.112066	0.041873	0.018443	0.178842	0.000000	0.000000	0.000000	0.000000
1672.563061	  170086	-0.022958	1.226087	-0.138112	0.002940	1.159780	-0.163182	-0.032815	1.125606	-0.495353	0.001755	1.316172	-0.461294	-0.012659	1.456046	-0.429558	-0.185219	1.052829	-0.370146	0.144336	1.052042	-0.381369	-0.098843	1.136407	-0.166321	0.086705	1.120915	-0.172228	-0.192035	1.109699	-0.380952	-0.242029	0.792808	-0.326466	-0.216084	0.549079	-0.247837	-0.231990	0.400239	-0.146249	-0.181398	0.122602	0.004884	-0.120776	0.076677	0.084529	-0.157419	0.030927	-0.198537	-0.230802	0.033874	-0.160037	0.156213	1.112867	-0.374517	0.188555	0.763490	-0.360815	0.173376	0.544281	-0.365011	0.160954	0.349130	-0.365784	0.114225	0.084727	-0.396279	0.034079	0.023552	-0.345894	0.123558	0.044745	-0.629985	0.187117	0.028127	-0.557927	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.187920	0.000000	-0.140012	32.803318	462.697998	-86.257118	64.783493	-13.706730	-86.950279	0.075127	0.000000	-0.453654	-78.852020	798.560852	-153.556885	362.270386	38.260036	59.993294	0.267796	0.452721	0.224283	-0.005052	0.041857	-0.090764	0.110178	1.359026	0.125494	0.043704	0.020580	0.161447	0.000000	0.000000	0.000000	0.000000
